Year,PollutantID,Pollutant_Name,PlantID,Site,Easting,Northing,Operator,SectorID,Sector,Emission,Unit,Country,Datatype
2022,21,Ammonia,820,Leek,397980.0,355550.0,Croda Leek Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,938,Eastham,337120.0,379840.0,Eastham Refinery Ltd,9.0,Processing & distribution of petroleum products,0.3,Tonnes,England,M
2022,21,Ammonia,1028,Billingham,448790.0,522300.0,Exwold Technology Ltd,10.0,Chemical industry,0.02,Tonnes,England,M
2022,21,Ammonia,1119,Ulverston,330650.0,477590.0,Glaxo Operations UK Ltd,10.0,Chemical industry,0.0023,Tonnes,England,M
2022,21,Ammonia,1430,Deeside,333270.0,367530.0,J Reid Trading Ltd,15.0,Mechanical engineering,0.00061655254628183,Tonnes,Wales,M
2022,21,Ammonia,1517,Scunthorpe,490230.0,411550.0,Koppers UK Ltd,10.0,Chemical industry,0.0004602,Tonnes,England,M
2022,21,Ammonia,1629,Tintagel,208000.0,88100.0,Maybridge Chemical Co Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,1855,King's Lynn,561220.0,321790.0,Porvair International Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,1881,Hindley,363700.0,402400.0,PPG Industries (UK) Ltd,4.0,Other mineral industries,0.16,Tonnes,England,M
2022,21,Ammonia,1933,Andover,433880.0,146110.0,Resad Polymers Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,2380,Cleckheaton,418400.0,426300.0,TMD Friction UK Ltd,17.0,Vehicles,0.3,Tonnes,England,M
2022,21,Ammonia,2599,Dundee,344628.0,732731.0,Dundee Waste Recycling Ltd,21.0,"Waste collection, treatment & disposal",1.78,Tonnes,Scotland,M
2022,21,Ammonia,2600,Lerwick,446000.0,1142000.0,Shetland Island Council,21.0,"Waste collection, treatment & disposal",0.05,Tonnes,Scotland,O
2022,21,Ammonia,2666,Wissington,570340.0,299922.0,British Sugar Plc,5.0,"Food, drink & tobacco industry",222.77,Tonnes,England,O
2022,21,Ammonia,2667,Bury St Edmunds,586137.0,265420.0,British Sugar Plc,5.0,"Food, drink & tobacco industry",148.51,Tonnes,England,O
2022,21,Ammonia,2668,Newark,479300.0,355200.0,British Sugar Plc,5.0,"Food, drink & tobacco industry",118.81,Tonnes,England,O
2022,21,Ammonia,2671,Cantley,638628.0,303328.0,British Sugar Plc,5.0,"Food, drink & tobacco industry",111.38,Tonnes,England,O
2022,21,Ammonia,2784,Chorley,360196.0,412733.0,Pincroft Dyeing & Printing Co Ltd,6.0,"Textiles, clothing, leather & footwear",0.3,Tonnes,England,M
2022,21,Ammonia,3081,Grangemouth,294351.0,680627.0,BP Oil (UK) Ltd,9.0,Processing & distribution of petroleum products,1.35,Tonnes,Scotland,O
2022,21,Ammonia,3143,Stirling,280558.0,692780.0,Superglass Insulation Ltd,4.0,Other mineral industries,70.04,Tonnes,Scotland,O
2022,21,Ammonia,3421,Edinburgh,322776.0,672426.0,Macfarlan Smith Ltd,10.0,Chemical industry,0.3,Tonnes,Scotland,M
2022,21,Ammonia,3462,Grangemouth,294800.0,681000.0,Polimeri Europa (UK) Ltd,10.0,Chemical industry,0.3,Tonnes,Scotland,M
2022,21,Ammonia,3503,Eliburn,302394.0,667223.0,Shin Etsu Handotai Europe Ltd,16.0,Electrical engineering,1.73,Tonnes,Scotland,M
2022,21,Ammonia,3510,Cupar,339150.0,715148.0,St Andrews Chemtech International Ltd,10.0,Chemical industry,0.3,Tonnes,Scotland,M
2022,21,Ammonia,3640,Grangemouth,291649.0,681450.0,Syngenta Ltd,10.0,Chemical industry,0.03,Tonnes,Scotland,O
2022,21,Ammonia,4311,Huddersfield,414790.0,417780.0,Sita (Kirkless) Ltd,21.0,"Waste collection, treatment & disposal",1.0,Tonnes,England,M
2022,21,Ammonia,4312,Leeds,428300.0,434100.0,Echem Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,4331,North Tees,452570.0,522980.0,BOC Group Plc,10.0,Chemical industry,0.01,Tonnes,England,M
2022,21,Ammonia,4346,Wells,353100.0,146600.0,Inveresk Ltd,8.0,"Paper, printing & publishing industries",3.82,Tonnes,England,M
2022,21,Ammonia,4367,Blackburn,364560.0,424940.0,Sappi (UK) Ltd,8.0,"Paper, printing & publishing industries",0.3,Tonnes,England,M
2022,21,Ammonia,4399,Swansea,268350.0,198680.0,Pure Wafer Ltd,21.0,"Waste collection, treatment & disposal",2.75,Tonnes,Wales,M
2022,21,Ammonia,4402,South Ferriby,497370.0,421040.0,Rugby Group Ltd,11.0,Cement,1.78,Tonnes,England,M
2022,21,Ammonia,4412,Heysham,340720.0,460660.0,Avocado Research Chemcials Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,4426,Ketton,498470.0,305320.0,Castle Cement Ltd,11.0,Cement,39.77,Tonnes,England,O
2022,21,Ammonia,6461,Bardon,445100.0,311760.0,Air Products Plc,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,6462,Broughton,334610.0,364320.0,Airbus UK Ltd,17.0,Vehicles,0.00365571096036564,Tonnes,Wales,M
2022,21,Ammonia,6474,Llanelli,250800.0,198900.0,AMG Resources Ltd,21.0,"Waste collection, treatment & disposal",0.3,Tonnes,Wales,M
2022,21,Ammonia,6480,Ellesmere Port,341050.0,376650.0,Associated Octel Co Ltd,10.0,Chemical industry,0.23,Tonnes,England,M
2022,21,Ammonia,6490,Aberthaw,303310.0,167550.0,Blue Circle Industries Plc,11.0,Cement,32.75,Tonnes,Wales,O
2022,21,Ammonia,6497,Derby,438500.0,335200.0,BOC Group Plc,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,6509,Buckfast,274100.0,67200.0,Buckfast Spinning Co Ltd,6.0,"Textiles, clothing, leather & footwear",0.3,Tonnes,England,M
2022,21,Ammonia,6518,Clitheroe,374830.0,443640.0,Castle Cement Ltd,11.0,Cement,17.23,Tonnes,England,O
2022,21,Ammonia,6530,Stowmarket,606090.0,257960.0,Climax Molybdenum UK Ltd,14.0,Non-ferrous metal industries,0.3,Tonnes,England,M
2022,21,Ammonia,6557,Holywell,318230.0,378760.0,Great Lakes (UK) Ltd,10.0,Chemical industry,0.3,Tonnes,Wales,M
2022,21,Ammonia,6581,West Bromwich,398940.0,290490.0,JBR Recovery Ltd,21.0,"Waste collection, treatment & disposal",0.3,Tonnes,England,M
2022,21,Ammonia,6585,Billingham,447400.0,521300.0,Johnson Matthey Plc,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,6589,Pont-y-felin,329930.0,197770.0,Knauf Insulation Ltd,4.0,Other mineral industries,67.26,Tonnes,Wales,O
2022,21,Ammonia,6590,St Helens,349980.0,394320.0,Knauf Insulation Ltd,4.0,Other mineral industries,99.71,Tonnes,England,O
2022,21,Ammonia,6628,Chineham,467230.0,155200.0,Onyx Hampshire Ltd,21.0,"Waste collection, treatment & disposal",4.41,Tonnes,England,O
2022,21,Ammonia,6644,Immingham,519600.0,415700.0,PB Kent & Co Ltd,10.0,Chemical industry,6.87,Tonnes,England,O
2022,21,Ammonia,6650,Bromborough,335100.0,382900.0,Phoenix Chemicals Ltd,10.0,Chemical industry,0.0001,Tonnes,England,M
2022,21,Ammonia,6666,New Rugby,448700.0,275600.0,Rugby Ltd,11.0,Cement,9.98,Tonnes,England,O
2022,21,Ammonia,6671,Seal Sands,453157.0,524251.0,Seal Sands Chemicals Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,6694,Deeside,331500.0,370998.0,Toyota Motor Manufacturing UK Ltd,17.0,Vehicles,0.06,Tonnes,Wales,O
2022,21,Ammonia,6699,Rainford,348900.0,399310.0,Unifrax Ltd,4.0,Other mineral industries,1.0,Tonnes,England,M
2022,21,Ammonia,6721,Stradishall,571200.0,251900.0,Wychem Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,6991,Marchwood,439600.0,111100.0,Onyx Hampshire Ltd,21.0,"Waste collection, treatment & disposal",6.16,Tonnes,England,O
2022,21,Ammonia,7013,Padeswood,329080.0,362510.0,Castle Cement Ltd,11.0,Cement,17.05,Tonnes,Wales,O
2022,21,Ammonia,7019,Ribblesdale,374830.0,443640.0,Johnson Matthey Plc,10.0,Chemical industry,0.64,Tonnes,England,M
2022,21,Ammonia,7027,Bromborough,335200.0,383000.0,FMC Chemicals Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,7030,Rednal,400970.0,276060.0,Powertrain Ltd,17.0,Vehicles,0.3,Tonnes,England,M
2022,21,Ammonia,7037,Rochdale,394928.0,412096.0,PW Greenhalgh & Co Ltd,6.0,"Textiles, clothing, leather & footwear",1.03,Tonnes,England,M
2022,21,Ammonia,7045,Billingham,446850.0,521550.0,Lucite International UK Ltd,10.0,Chemical industry,3.72,Tonnes,England,M
2022,21,Ammonia,7047,Queensferry,332300.0,367800.0,Knauf Insulation Ltd,4.0,Other mineral industries,19.76,Tonnes,Wales,O
2022,21,Ammonia,7048,Newport,333390.0,185760.0,Solutia UK Ltd,10.0,Chemical industry,7e-05,Tonnes,Wales,M
2022,21,Ammonia,7056,West Bromwich,398660.0,291830.0,Robinson Brothers Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,7057,Four Ashes,391750.0,308980.0,Schenectady Europe Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,7059,Bridgend,296081.0,184011.0,Rockwool Ltd,4.0,Other mineral industries,182.78,Tonnes,Wales,O
2022,21,Ammonia,7060,Wilton,457000.0,522300.0,Huntsman Polyurethanes (UK) Ltd,10.0,Chemical industry,11.95,Tonnes,England,O
2022,21,Ammonia,7065,Consett,411850.0,550900.0,Thomas Swan & Co Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,7067,Stallingborough,523010.0,413550.0,Newlincs Development Ltd,21.0,"Waste collection, treatment & disposal",0.5,Tonnes,England,M
2022,21,Ammonia,7070,Royston,534800.0,241400.0,Johnson Matthey Plc,10.0,Chemical industry,3.6,Tonnes,England,O
2022,21,Ammonia,7076,Alyn,323330.0,364790.0,Synthite Ltd,10.0,Chemical industry,0.005,Tonnes,Wales,O
2022,21,Ammonia,7077,Mostyn,316000.0,380570.0,Warwick International Ltd,10.0,Chemical industry,0.3,Tonnes,Wales,M
2022,21,Ammonia,7080,Morecambe,345330.0,462760.0,Lancaster Synthesis Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,7085,Port Clarence,452700.0,523000.0,Huntsman Petrochemicals (UK) Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,7116,Mildenhall,570910.0,276030.0,Witton Chemical Co Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,7119,Llanelli,255480.0,198770.0,Huntsman Corporation UK Ltd,10.0,Chemical industry,0.0057,Tonnes,Wales,M
2022,21,Ammonia,7571,Wallsend,431800.0,569400.0,Atmel North Tyneside Ltd,16.0,Electrical engineering,0.3,Tonnes,England,M
2022,21,Ammonia,7572,Portsmouth,466700.0,102900.0,Veolia ES Hampshire Ltd,21.0,"Waste collection, treatment & disposal",3.46,Tonnes,England,O
2022,21,Ammonia,7577,Northwich,368140.0,374970.0,Thor Specialities (UK) Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,7594,Malton ,480280.0,471400.0,Grampian Country Pork Ltd,5.0,"Food, drink & tobacco industry",1.18,Tonnes,England,O
2022,21,Ammonia,7596,Peterborough,523860.0,297250.0,McCain Foods (GB) Ltd,5.0,"Food, drink & tobacco industry",1.06,Tonnes,England,O
2022,21,Ammonia,7599,Grangetown,317361.0,174741.0,Poeton (Cardiff) Ltd,7.0,Other industries,0.3,Tonnes,Wales,M
2022,21,Ammonia,7626,Basingstoke,465130.0,154280.0,Trinity Aerospace Engineering Ltd,17.0,Vehicles,0.3,Tonnes,England,M
2022,21,Ammonia,7630,Liverpool,343420.0,398660.0,Baker Hughes Ltd,10.0,Chemical industry,3e-05,Tonnes,England,M
2022,21,Ammonia,7655,Wallsend,433800.0,566390.0,Chemson Ltd,10.0,Chemical industry,0.02,Tonnes,England,M
2022,21,Ammonia,7697,Roborough,250300.0,62500.0,X-Fab UK Ltd,16.0,Electrical engineering,0.3,Tonnes,England,M
2022,21,Ammonia,7702,Billingham,447210.0,522410.0,Terra Nitrogen (UK) Ltd,10.0,Chemical industry,36.0,Tonnes,England,O
2022,21,Ammonia,7707,Newport,341600.0,187600.0,Inbev UK Ltd,5.0,"Food, drink & tobacco industry",0.46,Tonnes,Wales,O
2022,21,Ammonia,7733,Sheffield,439500.0,389400.0,Outokumpu Stainless Ltd,13.0,Iron & steel industries,0.3,Tonnes,England,M
2022,21,Ammonia,7751,Halesworth ,640260.0,278910.0,Bernard Matthews Foods Ltd,5.0,"Food, drink & tobacco industry",0.3,Tonnes,England,M
2022,21,Ammonia,7758,Wymington,496400.0,263500.0,Ancillary Components Ltd,7.0,Other industries,0.3,Tonnes,England,O
2022,21,Ammonia,7793,Brimsdown,536700.0,196500.0,Johnson Matthey Plc,14.0,Non-ferrous metal industries,0.3,Tonnes,England,M
2022,21,Ammonia,7795,Swansea,267320.0,197330.0,Viscose Closures Ltd,7.0,Other industries,17.03,Tonnes,Wales,O
2022,21,Ammonia,7799,Swinton  ,379405.0,403108.0,Magnesium Elektron Ltd,14.0,Non-ferrous metal industries,0.3,Tonnes,England,M
2022,21,Ammonia,7800,Wombourne,385810.0,291780.0,McCain Foods (GB) Ltd,5.0,"Food, drink & tobacco industry",0.3,Tonnes,England,M
2022,21,Ammonia,7803,Tyseley,410740.0,284620.0,Tyseley Waste Disposal Ltd,21.0,"Waste collection, treatment & disposal",1.14,Tonnes,England,O
2022,21,Ammonia,7807,Edmonton,535800.0,192600.0,London Waste Ltd,21.0,"Waste collection, treatment & disposal",6.6,Tonnes,England,O
2022,21,Ammonia,7822,Beckton STW,544918.0,182031.0,RWE Thames Water Plc,20.0,Water & sewerage,1.0,Tonnes,England,M
2022,21,Ammonia,7848,Dunbar,370240.0,675640.0,Blue Circle Industries Plc,11.0,Cement,3.21,Tonnes,Scotland,O
2022,21,Ammonia,7856,Lostock,369820.0,374270.0,Brunner Mond (UK) Ltd,10.0,Chemical industry,405.0,Tonnes,England,O
2022,21,Ammonia,7862,Uskmouth B,332500.0,183696.0,AES Fifoots Point Ltd,18.0,Major power producers,0.07,Tonnes,Wales,M
2022,21,Ammonia,7879,Fellside,302710.0,503670.0,British Nuclear Fuels Ltd,18.0,Major power producers,0.3,Tonnes,England,M
2022,21,Ammonia,7905,Saltend,516205.0,428202.0,Saltend Cogeneration Co Ltd,18.0,Major power producers,1.13,Tonnes,England,O
2022,21,Ammonia,7927,Coventry,434700.0,277670.0,The Coventry & Solihull Waste Disposal Co Ltd,21.0,"Waste collection, treatment & disposal",25.7,Tonnes,England,O
2022,21,Ammonia,7932,SELCHP,535740.0,178090.0,South East London Combined Heat & Power Ltd,21.0,"Waste collection, treatment & disposal",5.73,Tonnes,England,O
2022,21,Ammonia,7933,Nottingham,458210.0,339080.0,Wastenotts (Reclamation) Ltd,21.0,"Waste collection, treatment & disposal",1.24,Tonnes,England,O
2022,21,Ammonia,7954,Stevenage,523750.0,223470.0,Glaxosmithkline Research & Development Ltd,10.0,Chemical industry,0.001,Tonnes,England,M
2022,21,Ammonia,8029,Workington Mill,300475.0,531230.0,Iggesund Paperboard (Workington) Ltd,8.0,"Paper, printing & publishing industries",9.64,Tonnes,England,M
2022,21,Ammonia,8137,Melton Ross,508390.0,411310.0,Singleton Birch Ltd,12.0,Lime,0.04,Tonnes,England,M
2022,21,Ammonia,8286,Nestl̩ Tutbury,421660.0,329650.0,Nestl̩ UK Ltd,5.0,"Food, drink & tobacco industry",0.28,Tonnes,England,M
2022,21,Ammonia,8328,Stoke Bardolph,463760.0,341580.0,Chettles Ltd,5.0,"Food, drink & tobacco industry",0.02,Tonnes,England,M
2022,21,Ammonia,8364,Chirk,328600.0,338600.0,Kronospan Ltd,7.0,Other industries,2.77,Tonnes,Wales,M
2022,21,Ammonia,8366,RAF Brize Norton,428750.0,207100.0,Ministry of Defence,24.0,Public administration,0.0062029128,Tonnes,England,M
2022,21,Ammonia,8424,Pilgrim Hospital,533700.0,345600.0,United Lincolnshire Hospitals NHS Trust,24.0,Public administration,0.03,Tonnes,England,M
2022,21,Ammonia,8627,Heathrow Airport,507400.0,176700.0,Heathrow Airport Ltd,23.0,Commercial,0.2,Tonnes,England,M
2022,21,Ammonia,8855,"University of York, Heslington",462200.0,450600.0,Bardmilne Ltd,24.0,Public administration,0.00281849484,Tonnes,England,M
2022,21,Ammonia,8923,Warnham Brickworks,517000.0,134000.0,Wienerberger Ltd,4.0,Other mineral industries,0.01,Tonnes,England,M
2022,21,Ammonia,9039,Aberdeen,391700.0,807070.0,Aberdeen Royal Infirmary,24.0,Public administration,0.06,Tonnes,Scotland,M
2022,21,Ammonia,9064,Irvine,233590.0,635210.0,UPM-Kymmene (UK) Ltd,8.0,"Paper, printing & publishing industries",5.6,Tonnes,Scotland,M
2022,21,Ammonia,9099,Greatham,451510.0,526580.0,Tioxide Europe Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9100,Urmston,373700.0,392700.0,Basell Polyolefins UK Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9122,Huddersfield,416500.0,418500.0,Syngenta Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9131,Greatham,451500.0,526500.0,Anglian Water Services Ltd,20.0,Water & sewerage,0.3,Tonnes,England,M
2022,21,Ammonia,9132,Huddersfield,416900.0,419300.0,Arch UK Biocides Ltd,10.0,Chemical industry,0.14,Tonnes,England,M
2022,21,Ammonia,9141,Barry,313900.0,168400.0,Dow Corning Ltd,10.0,Chemical industry,0.22,Tonnes,Wales,O
2022,21,Ammonia,9148,Wigan,360462.0,406800.0,Macdermid Canning Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9150,Huddersfield,414540.0,416860.0,NPIL Pharmaceuticals (UK) Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9154,Wilton,456800.0,522000.0,Sembcorp Utilities (UK) Ltd,18.0,Major power producers,0.3,Tonnes,England,M
2022,21,Ammonia,9220,Dudley,425980.0,574280.0,Shasun Pharma Solutions  Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9246,Sheffield,436700.0,387700.0,Veolia ES Sheffield Ltd,21.0,"Waste collection, treatment & disposal",4.06,Tonnes,England,O
2022,21,Ammonia,9252,King George Dock,514159.0,429132.0,Aarhuskarlshamn UK Ltd,5.0,"Food, drink & tobacco industry",0.59,Tonnes,England,M
2022,21,Ammonia,9276,Eastfield,504980.0,483520.0,McCain Foods (GB) Ltd,5.0,"Food, drink & tobacco industry",0.3,Tonnes,England,M
2022,21,Ammonia,9299,Allington Quarry,573800.0,157800.0,Kent Enviropower Ltd,21.0,"Waste collection, treatment & disposal",1.0,Tonnes,England,M
2022,21,Ammonia,9300,Great Oakley Works,621100.0,226720.0,Exchem Plc,10.0,Chemical industry,0.000189999997615814,Tonnes,England,M
2022,21,Ammonia,9301,Chapel-En-Le-Frith,405760.0,381430.0,Federal Mogul Friction Products Ltd,17.0,Vehicles,0.3,Tonnes,England,M
2022,21,Ammonia,9309,Lostock Works,368300.0,374300.0,Solvay Speciality Chemicals Ltd,10.0,Chemical industry,51.61,Tonnes,England,O
2022,21,Ammonia,9317,Loughborough,452440.0,321080.0,Fisher Scientific Ltd,10.0,Chemical industry,0.0091,Tonnes,England,M
2022,21,Ammonia,9320,Middlesbrough,450450.0,520370.0,Haltermann Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9322,Slough,498490.0,180180.0,ICI Plc,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9324,Barry,314280.0,168880.0,Cabot Carbon Ltd,10.0,Chemical industry,0.3,Tonnes,Wales,M
2022,21,Ammonia,9338,Colne,388410.0,439670.0,Venchem Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9345,Newport,329200.0,185700.0,International Rectifier Newport Ltd,16.0,Electrical engineering,0.04,Tonnes,Wales,O
2022,21,Ammonia,9350,Bedford,504400.0,251300.0,Bourns Ltd,16.0,Electrical engineering,0.3,Tonnes,England,M
2022,21,Ammonia,9365,Sidcup,547400.0,170700.0,Coca Cola Enterprises Ltd,5.0,"Food, drink & tobacco industry",0.05,Tonnes,England,M
2022,21,Ammonia,9454,Porton Down,420470.0,136750.0,DSTL,24.0,Public administration,0.00345178589446918,Tonnes,England,M
2022,21,Ammonia,9456,Wakefield,434400.0,420000.0,Brotherton Speciality Products Ltd,10.0,Chemical industry,1.02,Tonnes,England,O
2022,21,Ammonia,9468,Gillingham,380770.0,125890.0,Sigma Aldrich Co Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9487,Barry,314500.0,168300.0,Hexion Speciality Chemicals UK Ltd,10.0,Chemical industry,0.000103,Tonnes,Wales,M
2022,21,Ammonia,9552,Wollaston,490970.0,263110.0,Scott Bader Co Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9568,Caswell,465140.0,251100.0,Bookham Technology Plc,16.0,Electrical engineering,0.3,Tonnes,England,M
2022,21,Ammonia,9578,Tongwell,486800.0,241800.0,Wafer Technology Ltd,16.0,Electrical engineering,0.3,Tonnes,England,M
2022,21,Ammonia,9606,Felinfach,251850.0,257600.0,Volac International Ltd,5.0,"Food, drink & tobacco industry",0.96,Tonnes,Wales,M
2022,21,Ammonia,9621,Wisbech,545590.0,308611.0,Lamb Weston/Meijer UK Ltd,5.0,"Food, drink & tobacco industry",0.007040429592,Tonnes,England,M
2022,21,Ammonia,9649,Muir of Ord,253129.0,848783.0,SGL Technic Ltd,10.0,Chemical industry,2.72,Tonnes,Scotland,O
2022,21,Ammonia,9762,Ruabon,330500.0,345600.0,Morgan Electro Ceramics Ltd,4.0,Other mineral industries,0.3,Tonnes,Wales,M
2022,21,Ammonia,9837,Southend-On-Sea,594490.0,185470.0,Qinetiq Ltd,21.0,"Waste collection, treatment & disposal",0.02,Tonnes,England,M
2022,21,Ammonia,9842,Thornton-Cleveleys,334570.0,442780.0,Asahi Glass Fluropolymers UK Ltd,4.0,Other mineral industries,0.3,Tonnes,England,M
2022,21,Ammonia,9843,Worthing,515650.0,104600.0,Smithkline Beecham Plc,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9844,Grimsby,524800.0,411400.0,Novartis Grimsby Ltd,10.0,Chemical industry,0.01,Tonnes,England,M
2022,21,Ammonia,9846,Stallingborough,523100.0,413700.0,Synthomer Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,9855,"Deeside Industrial Estate, Deeside",331070.0,371480.0,Parc Adfer Energy Recovery Facility,21.0,"Waste collection, treatment & disposal",0.21,Tonnes,Wales,O
2022,21,Ammonia,9982,Milford Haven,188600.0,208700.0,Murco Petroleum Ltd,9.0,Processing & distribution of petroleum products,0.00034,Tonnes,Wales,O
2022,21,Ammonia,10032,Macclesfield,392200.0,375200.0,Astrazeneca UK Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,10044,Stalybridge,395760.0,398270.0,Stepan UK Ltd,10.0,Chemical industry,0.005,Tonnes,England,M
2022,21,Ammonia,10050,Ditton,349140.0,384140.0,GE Betz Ltd,10.0,Chemical industry,5e-05,Tonnes,England,M
2022,21,Ammonia,10053,Somercotes,442240.0,354830.0,Guilford Europe Ltd,6.0,"Textiles, clothing, leather & footwear",0.3,Tonnes,England,M
2022,21,Ammonia,10059,Morpeth,418300.0,584200.0,Npil Pharmaceuticals (UK) Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,10061,Deeside,333700.0,367300.0,Archimica UK Ltd,10.0,Chemical industry,0.3,Tonnes,Wales,M
2022,21,Ammonia,10105,Belasis Site,448080.0,523210.0,Marlow Foods Ltd,5.0,"Food, drink & tobacco industry",0.3,Tonnes,England,M
2022,21,Ammonia,10163,Immingham Briquetting Works,518800.0,416000.0,Coal Products Ltd,2.0,Other fuel production,2.28,Tonnes,England,M
2022,21,Ammonia,10175,Church,374170.0,428620.0,William Blythe Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,10200,Haverhill,567150.0,244710.0,Cornelius Specialties Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,10391,Newton Aycliffe,426860.0,522630.0,Dynea UK Ltd,10.0,Chemical industry,0.001,Tonnes,England,M
2022,21,Ammonia,10535,Lowestoft,655360.0,293850.0,Birds Eye Ltd,5.0,"Food, drink & tobacco industry",7.42,Tonnes,England,O
2022,21,Ammonia,10604,Pembroke Plant,190803.0,203001.0,Chevron Ltd,9.0,Processing & distribution of petroleum products,2.83,Tonnes,Wales,O
2022,21,Ammonia,10763,West Bowling,416930.0,431500.0,Kemira Chemicals (UK) Ltd,10.0,Chemical industry,45.33,Tonnes,England,O
2022,21,Ammonia,10783,South Killingholme Refinery,516210.0,416450.0,Conocophillips Ltd,9.0,Processing & distribution of petroleum products,1.11,Tonnes,England,O
2022,21,Ammonia,10816,Llantrisant,305600.0,181730.0,Maxibrite Ltd,2.0,Other fuel production,2.29,Tonnes,Wales,M
2022,21,Ammonia,10817,Queenborough,590590.0,172660.0,Aesica Queenborough Ltd,10.0,Chemical industry,0.001,Tonnes,England,M
2022,21,Ammonia,10826,Blackburn,369970.0,430250.0,Blackburn Chemicals Ltd,10.0,Chemical industry,0.3,Tonnes,England,M
2022,21,Ammonia,10850,Purfleet,556900.0,177700.0,Unilever UK Ltd,5.0,"Food, drink & tobacco industry",0.3,Tonnes,England,M
2022,21,Ammonia,10964,Chadderton  ,390960.0,405000.0,Zetex Semiconductors Plc,16.0,Electrical engineering,0.3,Tonnes,England,M
